sample_id,run_id,group,severity,bad_name,ground_truth,equiv_step_entropy,equiv_step_gt_prob,equiv_step_confidence,probe_entropy,probe_gt_prob,probe_confidence
50,1,control,none,,parsed,0,0,0,0.06876254826784134,2.9047165298834443e-05,0.9909515380859375
52,1,smell,severe,xx,forwardButton,1,0,0,1.8607027530670166,1.5279123317668564e-06,0.7223814129829407
52,1,smell,moderate,tmp,forwardButton,0,0,0,1.4638317823410034,6.076387535358663e-07,0.8025707006454468
52,1,smell,mild,temp1,forwardButton,0,0,0,0.4531787037849426,6.098296468248776e-06,0.9189894199371338
52,1,control,none,,forwardButton,0,0,0,0.4512304365634918,6.252084645552713e-07,0.9123038053512573
53,1,smell,severe,x,random,0,0,0,1.6388605833053589,0.006818822585046291,0.7403972148895264
53,1,smell,moderate,data,random,0,0,0,0.47372931241989136,0.0011884099803864956,0.8957096338272095
53,1,smell,mild,result1,random,0,0,0,0.5407819151878357,0.0005040717660449445,0.8915470838546753
53,1,control,none,,random,0,0,0,0.30041825771331787,3.848603682854446e-06,0.9403056502342224
54,1,smell,severe,a1,observer,0,0,0,0.2844275236129761,6.406831403182878e-07,0.9029569625854492
54,1,smell,moderate,data,observer,1,0,0,0.6525918841362,1.373592908748833e-06,0.6779336929321289
54,1,smell,mild,temp1,observer,0,0,1,0.2248108685016632,1.4031690476201675e-08,0.9378317594528198
54,1,control,none,,observer,1,0,0,0.4901246428489685,4.968165399077407e-07,0.8166497349739075
63,1,smell,severe,x,responseDuration,2,0,2,0.713585376739502,7.381188282806761e-08,0.7564128041267395
63,1,smell,moderate,foo,responseDuration,2,0,2,0.7736396789550781,2.1106195902120817e-07,0.7445746064186096
63,1,smell,mild,result1,responseDuration,2,0,2,0.36377790570259094,1.594422474049395e-07,0.895824670791626
63,1,control,none,,responseDuration,2,0,1,0.7165851593017578,2.2743787267742732e-05,0.7165631055831909
64,1,smell,severe,a,tokenStream,2,0,2,0.3923172950744629,2.2749350137019064e-06,0.930824875831604
64,1,smell,moderate,data,tokenStream,0,0,0,0.17674672603607178,1.68213656337457e-08,0.9613565802574158
64,1,smell,mild,item,tokenStream,0,0,0,0.19322089850902557,6.326423545033322e-07,0.9617645144462585
64,1,control,none,,tokenStream,0,0,0,0.19387198984622955,2.508922776478517e-08,0.9396980404853821
65,1,smell,severe,a1,transformState,0,0,0,0.5277486443519592,1.6143626737630257e-05,0.8565824031829834
65,1,smell,moderate,bar,transformState,0,0,0,0.5895825624465942,1.1625986928720522e-07,0.85533207654953
65,1,smell,mild,myVar,transformState,0,0,0,0.33735889196395874,2.6356188360665556e-05,0.9237537980079651
65,1,control,none,,transformState,0,0,0,0.2771964967250824,3.4136582627297685e-07,0.9044498801231384
67,1,smell,severe,xx,screenX,0,0,0,0.3919629752635956,2.178223752480335e-07,0.9158735871315002
67,1,smell,moderate,val,screenX,0,0,0,0.32347947359085083,1.2860327558428253e-07,0.9363627433776855
67,1,smell,mild,temp1,screenX,0,0,0,0.16447776556015015,1.1723504798055728e-06,0.9623275995254517
67,1,control,none,,screenX,0,0,0,0.16023370623588562,9.282014534761629e-08,0.9543637633323669
81,1,smell,severe,xx,array,0,0,0,0.0017862446838989854,4.690501143045367e-08,0.9998586177825928
81,1,smell,moderate,foo,array,0,0,0,0.005033841822296381,7.611015462316573e-08,0.9995409250259399
81,1,smell,mild,temp1,array,0,0,0,0.008423580788075924,2.1327085164557502e-07,0.9990766048431396
81,1,control,none,,array,0,0,0,0.004849589429795742,7.897401843592888e-09,0.9995181560516357
84,1,smell,severe,x,resources,0,0,0,0.3521452844142914,1.6314130846240005e-07,0.9196820855140686
84,1,smell,moderate,tmp,resources,0,0,0,0.30223506689071655,4.650942742046027e-07,0.9514428377151489
84,1,smell,mild,myVar,resources,0,0,0,0.1673436313867569,1.223686396656376e-08,0.9704881906509399
84,1,control,none,,resources,0,0,0,0.9873220920562744,1.8372645627096063e-06,0.7832196354866028
89,1,smell,severe,a,bytes,0,0,0,1.0849424600601196,2.4734279691074335e-07,0.7419837117195129
89,1,smell,moderate,val,bytes,0,0,0,2.252683639526367,9.932734883477679e-07,0.5057894587516785
89,1,smell,mild,item,bytes,0,0,0,1.9250142574310303,1.8162883179684286e-06,0.5479736924171448
89,1,control,none,,bytes,0,0,0,1.8118321895599365,1.3117793287165114e-06,0.5039696097373962
91,1,smell,severe,a,merged,0,0,0,5.074979708297178e-05,2.3391046044540786e-12,0.9999971389770508
91,1,smell,moderate,foo,merged,0,0,0,1.1673071384429932,2.9701532184844837e-06,0.7815874814987183
91,1,smell,mild,value1,merged,0,0,0,0.47631317377090454,6.034332500348683e-07,0.9139614105224609
91,1,control,none,,merged,0,0,0,0.17524345219135284,4.981446181773208e-06,0.9779562950134277
94,1,smell,severe,a,model,0,0,0,0.28489527106285095,5.1016522775171325e-05,0.9315913915634155
94,1,smell,moderate,bar,model,0,0,0,0.2450883984565735,1.2543413504317869e-05,0.949385941028595
94,1,smell,mild,value1,model,0,0,0,0.07216395437717438,2.853276903636015e-08,0.9887735247612
94,1,control,none,,model,0,0,0,0.16170339286327362,2.3935804165375885e-06,0.9641867876052856
100,1,smell,severe,a,additionalParams,0,0,0,0.19345778226852417,6.517249317994356e-08,0.9698601961135864
100,1,smell,moderate,data,additionalParams,0,0,0,0.16033075749874115,5.583664375308217e-08,0.9714547395706177
100,1,smell,mild,result1,additionalParams,0,0,0,0.21478956937789917,2.111324753695243e-06,0.9672759771347046
100,1,control,none,,additionalParams,0,0,0,0.05605475232005119,2.89841796383139e-07,0.990993857383728
102,1,smell,severe,xx,prevState,1,0,0,0.7807152271270752,3.3925601883311174e-07,0.9194213151931763
102,1,smell,moderate,bar,prevState,0,0,0,0.3470754623413086,2.918569634857704e-07,0.9672191739082336
102,1,smell,mild,temp1,prevState,0,0,0,0.4712001383304596,7.118204914391413e-10,0.9372879266738892
102,1,control,none,,prevState,0,0,0,0.12316269427537918,4.2654914267359345e-08,0.9869931936264038
104,1,smell,severe,x,invocation,1,0,1,0.30397704243659973,2.5639572413638234e-05,0.9757990837097168
104,1,smell,moderate,bar,invocation,1,0,1,0.2458779364824295,4.340556643001037e-06,0.9808036684989929
104,1,smell,mild,value1,invocation,1,0,1,0.097847580909729,2.5513731998216826e-06,0.9873433113098145
104,1,control,none,,invocation,1,0,1,0.07758308947086334,9.149483048531692e-06,0.9919692873954773
108,1,smell,severe,a,scale,0,0,0,0.7169548273086548,1.4292848391050939e-05,0.855772078037262
108,1,smell,moderate,data,scale,0,0,0,1.1995010375976562,6.384169637385639e-07,0.7100646495819092
108,1,smell,mild,item,scale,0,0,0,1.398895502090454,3.464971598532429e-07,0.6763691902160645
108,1,control,none,,scale,0,0,0,0.6570870876312256,1.6418397308370913e-07,0.8593533039093018
111,1,smell,severe,xx,additionalSettings,0,0,2,0.3502715528011322,7.352080899636348e-08,0.932180643081665
111,1,smell,moderate,val,additionalSettings,2,0,1,0.8677538633346558,4.4937685572676855e-08,0.6381134986877441
111,1,smell,mild,result1,additionalSettings,2,0,2,0.4357210397720337,7.434911071017847e-06,0.8462377786636353
111,1,control,none,,additionalSettings,0,0,0,0.029899079352617264,9.013568414983908e-07,0.9959656000137329
123,1,smell,severe,a,factory,0,1,0,0.6743844747543335,8.33479225548217e-06,0.7260968089103699
123,1,smell,moderate,foo,factory,0,1,1,0.7268195152282715,5.837721914758731e-07,0.5299328565597534
123,1,smell,mild,value1,factory,0,1,0,0.4378901422023773,2.4115955966408364e-05,0.819678544998169
123,1,control,none,,factory,0,1,0,0.36994612216949463,5.526966333491146e-07,0.8805517554283142
126,1,smell,severe,xx,percentDelta,0,0,0,0.2091030478477478,1.4525278402288677e-07,0.9676583409309387
126,1,smell,moderate,data,percentDelta,0,0,0,0.23267321288585663,7.654528388911785e-08,0.9592214226722717
126,1,smell,mild,temp1,percentDelta,0,0,0,0.24819807708263397,9.427373015569174e-08,0.9492882490158081
126,1,control,none,,percentDelta,0,0,0,0.7137876749038696,5.163503686844706e-07,0.8783997297286987
127,1,smell,severe,a,target,0,0,0,4.699621058534831e-05,1.4026288464030756e-10,0.9999973773956299
127,1,smell,moderate,tmp,target,0,0,0,0.8213800191879272,1.2842801879742183e-06,0.8397195935249329
127,1,smell,mild,myVar,target,0,0,0,0.4860464334487915,1.621030421006253e-08,0.8634241819381714
127,1,control,none,,target,0,0,0,0.4675891697406769,6.239548838493647e-06,0.8418927192687988
144,1,smell,severe,a1,unusedIterator,0,0,0,0.2247125506401062,3.9366327170275994e-06,0.966565728187561
144,1,smell,moderate,tmp,unusedIterator,0,0,0,0.4660351574420929,6.582225182683032e-07,0.9340779185295105
144,1,smell,mild,myVar,unusedIterator,0,0,0,0.4006401300430298,8.219150954280607e-07,0.9051855802536011
144,1,control,none,,unusedIterator,0,0,0,0.11217065155506134,1.267310998087634e-06,0.9794049859046936
145,1,smell,severe,a,fieldName,1,1,1,1.2659105062484741,1.163150727734319e-06,0.7970179319381714
145,1,smell,moderate,val,fieldName,1,1,0,0.8705080151557922,2.356688582949573e-06,0.9058531522750854
145,1,smell,mild,myVar,fieldName,1,1,1,1.6587332487106323,2.080247751834463e-09,0.7184489369392395
145,1,control,none,,fieldName,0,1,0,0.11604692786931992,3.6860598129351274e-07,0.9834754467010498
149,1,smell,severe,xx,button,0,0,0,0.22057612240314484,9.599829127182602e-07,0.9797940850257874
149,1,smell,moderate,tmp,button,0,0,0,0.5286865830421448,1.204690420308907e-06,0.955707311630249
149,1,smell,mild,temp1,button,0,0,0,0.3131440281867981,4.0456136218836036e-08,0.9651522636413574
149,1,control,none,,button,0,0,0,0.07739022374153137,2.558037408562086e-07,0.9930439591407776
155,1,smell,severe,a,lowerCaseArch,0,0,0,0.05467661842703819,6.050738221574647e-08,0.993776798248291
155,1,smell,moderate,tmp,lowerCaseArch,0,0,2,0.43995338678359985,6.656252082848368e-08,0.9196906685829163
155,1,smell,mild,temp1,lowerCaseArch,0,0,0,0.22562028467655182,2.0629341745959096e-07,0.9622074365615845
155,1,control,none,,lowerCaseArch,0,0,0,0.0593281164765358,1.6402460122540616e-07,0.9904806613922119
156,1,smell,severe,xx,programClassCounter,0,0,0,0.05557422712445259,2.307911728394174e-08,0.9938066005706787
156,1,smell,moderate,foo,programClassCounter,0,0,0,0.05118294805288315,5.049430651382636e-09,0.9936859011650085
156,1,smell,mild,value1,programClassCounter,0,0,0,0.06404367089271545,4.490131952361587e-08,0.9914871454238892
156,1,control,none,,programClassCounter,0,0,0,0.017861424013972282,1.6427373698372585e-07,0.9975963830947876
164,1,smell,severe,a,answer,0,0,0,0.2022254317998886,8.032389814616181e-06,0.9564483761787415
164,1,smell,moderate,val,answer,0,0,0,0.17024050652980804,7.432366146531422e-06,0.9719836711883545
164,1,smell,mild,result1,answer,0,0,0,0.17096124589443207,1.4551497997672413e-06,0.9570006728172302
164,1,control,none,,answer,0,0,0,0.38515719771385193,2.4871695813999395e-07,0.8791275024414062
165,1,smell,severe,a,keygen,0,0,0,0.00018313413602299988,2.7735578278509365e-09,0.9999901056289673
165,1,smell,moderate,tmp,keygen,0,0,0,0.04036485776305199,1.2044455388604547e-06,0.9955188035964966
165,1,smell,mild,temp1,keygen,0,0,0,0.0626043975353241,5.185929183859628e-07,0.9921458959579468
165,1,control,none,,keygen,0,0,0,0.015899691730737686,7.07449360204393e-08,0.9979555606842041
173,1,smell,severe,a,object,1,0,1,0.13546358048915863,1.1592521609316009e-08,0.9773547053337097
173,1,smell,moderate,foo,object,1,0,1,0.4975016713142395,4.144760623603361e-08,0.8715277314186096
173,1,smell,mild,result1,object,0,0,0,0.06663187593221664,4.5704934281687315e-10,0.9890186786651611
173,1,control,none,,object,1,0,1,0.16036777198314667,1.0481236131454352e-05,0.9719762802124023
176,1,smell,severe,a,deletedProjects,0,0,0,0.36734628677368164,6.751828186679631e-05,0.9602014422416687
176,1,smell,moderate,bar,deletedProjects,0,0,0,0.157413050532341,4.845293233302073e-07,0.9815685153007507
176,1,smell,mild,result1,deletedProjects,0,0,0,0.3902311325073242,2.8269444074524586e-06,0.9440299272537231
176,1,control,none,,deletedProjects,0,0,0,0.18148645758628845,6.5076160273846995e-06,0.9759175777435303
180,1,smell,severe,a1,projects,1,0,1,0.157087042927742,2.533370775381627e-07,0.9702435731887817
180,1,smell,moderate,foo,projects,1,0,1,0.8450965881347656,8.295325642393436e-06,0.7114548087120056
180,1,smell,mild,result1,projects,1,0,1,0.20611964166164398,4.581952453008853e-07,0.9581694602966309
180,1,control,none,,projects,1,0,1,0.5441506505012512,6.775588190066628e-06,0.8588299751281738
183,1,smell,severe,xx,player,0,0,0,0.007277584634721279,5.04083971009095e-07,0.999477207660675
183,1,smell,moderate,data,player,0,0,0,0.008142129518091679,3.5334229323780164e-05,0.9993417859077454
183,1,smell,mild,temp1,player,0,0,0,0.01568298041820526,2.480580178598757e-06,0.9983886480331421
183,1,control,none,,player,0,0,0,0.021779954433441162,4.605071879382194e-08,0.9971067309379578
201,1,smell,severe,xx,onDisabledOs,0,0,0,0.11575368791818619,5.973009109538907e-08,0.9838888645172119
201,1,smell,moderate,tmp,onDisabledOs,0,0,0,0.47466692328453064,1.3226797079823882e-07,0.9046974182128906
201,1,smell,mild,value1,onDisabledOs,0,0,0,0.1930042952299118,2.2088132656250536e-08,0.9639737606048584
201,1,control,none,,onDisabledOs,0,0,0,0.08530660718679428,1.1244517450122633e-06,0.9863700866699219
206,1,smell,severe,a1,currentState,1,0,1,0.4341828227043152,9.574384618460385e-10,0.933368980884552
206,1,smell,moderate,val,currentState,1,0,1,0.6285663843154907,1.6583348951826338e-06,0.9274451732635498
206,1,smell,mild,temp1,currentState,1,0,1,0.633274495601654,8.232215464865078e-10,0.8956112861633301
206,1,control,none,,currentState,0,0,0,0.23711608350276947,7.540269848504977e-07,0.9652794003486633
222,1,smell,severe,xx,cipher,1,1,1,1.8019049167633057,7.163303234847263e-05,0.6178841590881348
222,1,smell,moderate,val,cipher,1,0,1,1.4430525302886963,4.098826593690319e-07,0.477760910987854
222,1,smell,mild,value1,cipher,0,0,0,0.7476484775543213,9.381157894949865e-08,0.8114736080169678
222,1,control,none,,cipher,0,0,0,0.5263220071792603,4.890251830147463e-07,0.869161069393158
223,1,smell,severe,x,month,0,0,1,1.264285922050476,3.9367117210531433e-07,0.5159154534339905
223,1,smell,moderate,bar,month,0,0,1,1.0421154499053955,2.4508088358743407e-07,0.49358874559402466
223,1,smell,mild,item,month,0,0,0,0.7931188941001892,7.249906985862253e-08,0.7805178761482239
223,1,control,none,,month,0,0,0,0.6028406023979187,2.2606927529977838e-07,0.8640071153640747
236,1,smell,severe,xx,project,1,0,1,1.4981765747070312,0.0002316810132469982,0.8330604434013367
236,1,smell,moderate,foo,project,1,0,0,0.3083335757255554,4.50028310297057e-05,0.9607555866241455
236,1,smell,mild,myVar,project,1,0,1,1.194643497467041,1.0905844760600303e-07,0.8380637168884277
236,1,control,none,,project,0,0,0,0.16226398944854736,2.341053004784044e-06,0.9729625582695007
238,1,smell,severe,xx,contentType,0,0,0,0.15234053134918213,2.0928345634274592e-07,0.9876876473426819
238,1,smell,moderate,val,contentType,0,0,0,0.17238996922969818,1.5661942143196939e-07,0.9753919839859009
238,1,smell,mild,myVar,contentType,0,0,0,0.13694919645786285,6.344796688040333e-09,0.9730949401855469
238,1,control,none,,contentType,0,0,0,0.04204164445400238,2.5345496368345266e-08,0.9937299489974976
242,1,smell,severe,a1,acceptHeaderValue,0,0,0,0.006252559833228588,4.806201381324371e-09,0.9993564486503601
242,1,smell,moderate,data,acceptHeaderValue,0,0,0,0.011347969062626362,1.4482877119803561e-09,0.9986794590950012
242,1,smell,mild,myVar,acceptHeaderValue,0,0,0,0.009206989780068398,4.485946336618696e-10,0.9989068508148193
242,1,control,none,,acceptHeaderValue,0,0,0,0.26285824179649353,9.343566986785845e-08,0.9708947539329529
243,1,smell,severe,a1,aggProfileShardResult,0,0,0,0.09370965510606766,7.061132922814295e-08,0.9870198965072632
243,1,smell,moderate,val,aggProfileShardResult,3,5,3,1.814638376235962,9.320667595602572e-05,0.6876733899116516
243,1,smell,mild,myVar,aggProfileShardResult,2,0,2,0.23381297290325165,6.418245055428429e-07,0.9586100578308105
243,1,control,none,,aggProfileShardResult,0,0,0,0.04344886168837547,2.2636082386284784e-07,0.9939560294151306
253,1,smell,severe,x,linkOff,0,0,0,0.008182688616216183,2.137246074562782e-10,0.9992923736572266
253,1,smell,moderate,data,linkOff,0,0,0,1.0671396255493164,4.118542710784823e-05,0.8792586922645569
253,1,smell,mild,myVar,linkOff,0,0,0,0.5542209148406982,3.366185911701791e-05,0.8702417612075806
253,1,control,none,,linkOff,0,0,0,0.17026488482952118,9.680020594426963e-06,0.9706605076789856
254,1,smell,severe,a1,testInfo,0,0,0,0.14258873462677002,7.596048931191035e-06,0.9778381586074829
254,1,smell,moderate,bar,testInfo,0,0,0,0.10312418639659882,1.2175831898275646e-06,0.9907751679420471
254,1,smell,mild,value1,testInfo,0,0,0,0.1027042493224144,3.8812098068774503e-07,0.9819024801254272
254,1,control,none,,testInfo,0,0,0,0.06505966186523438,1.3588995706470541e-08,0.9878338575363159
258,1,smell,severe,xx,clazz,0,0,0,0.3699759244918823,6.439285584747267e-07,0.9599881768226624
258,1,smell,moderate,data,clazz,0,0,0,0.028137722983956337,1.3185367464529918e-08,0.9964731335639954
258,1,smell,mild,myVar,clazz,0,0,0,0.07475383579730988,9.455392557811138e-08,0.9923404455184937
258,1,control,none,,clazz,0,0,0,0.14212553203105927,9.881640750109e-08,0.9719609618186951
262,1,smell,severe,a,details,0,0,0,0.00036970555083826184,1.4584763952107949e-10,0.9999788999557495
262,1,smell,moderate,tmp,details,0,0,0,0.22490373253822327,1.1649341104202904e-05,0.9836246967315674
262,1,smell,mild,item,details,1,0,0,0.7852158546447754,0.0022108808625489473,0.9202459454536438
262,1,control,none,,details,0,0,0,0.2939789891242981,0.000604268629103899,0.9641661643981934
264,1,smell,severe,xx,request,0,0,0,0.4511653184890747,1.21698963084782e-06,0.9302933812141418
264,1,smell,moderate,tmp,request,0,0,0,0.16073983907699585,2.1621577616315335e-05,0.9771952033042908
264,1,smell,mild,result1,request,0,0,0,0.08446631580591202,9.305536963211125e-08,0.9855504631996155
264,1,control,none,,request,0,0,0,0.15833549201488495,1.83111314981943e-05,0.9675372838973999
267,1,smell,severe,a,routingTable,0,0,0,0.09984512627124786,1.21816822229448e-06,0.9912511706352234
267,1,smell,moderate,data,routingTable,0,0,0,0.12705710530281067,2.6576615255180513e-06,0.9901102185249329
267,1,smell,mild,value1,routingTable,0,0,0,0.06276684254407883,1.1688532755016467e-06,0.9928849339485168
267,1,control,none,,routingTable,0,0,0,0.08464711904525757,3.071051423830795e-06,0.9934083223342896
269,1,smell,severe,a,actualList,2,0,2,0.6413080096244812,3.309866158929253e-08,0.8780751824378967
269,1,smell,moderate,tmp,actualList,0,0,0,0.18820837140083313,4.41700898079489e-08,0.9714475274085999
269,1,smell,mild,temp1,actualList,0,0,0,0.12385419756174088,1.3106113416760934e-06,0.978897213935852
269,1,control,none,,actualList,0,0,0,0.07635722309350967,8.876706289129288e-06,0.9883753061294556
271,1,smell,severe,a1,service,0,0,0,0.1333351582288742,4.7353100285363325e-07,0.983258068561554
271,1,smell,moderate,foo,service,1,0,1,1.8428287506103516,8.565629104850814e-05,0.49217650294303894
271,1,smell,mild,value1,service,1,0,1,1.009162187576294,2.9845980975551356e-07,0.7526504993438721
271,1,control,none,,service,0,0,0,0.16164739429950714,1.6326466720784083e-05,0.9775331616401672
276,1,smell,severe,xx,columnIndex,0,0,0,0.14148569107055664,5.040698525249354e-08,0.9860249161720276
276,1,smell,moderate,data,columnIndex,0,0,0,0.05535103753209114,1.0516996695741909e-07,0.9938544034957886
276,1,smell,mild,item,columnIndex,0,0,0,0.15559540688991547,1.954670807435832e-07,0.9819779992103577
276,1,control,none,,columnIndex,0,0,0,0.05129722133278847,5.19349470096131e-08,0.9923802614212036
279,1,smell,severe,xx,sparseIndexMap,1,0,1,2.3141446113586426,5.088444595457986e-06,0.7195253968238831
279,1,smell,moderate,foo,sparseIndexMap,3,0,2,0.8409721851348877,1.1570386959647294e-06,0.8844656348228455
279,1,smell,mild,myVar,sparseIndexMap,0,0,0,0.38211295008659363,2.664209063002465e-06,0.9438098669052124
279,1,control,none,,sparseIndexMap,0,0,0,0.13697993755340576,6.353652348911609e-06,0.962730884552002
289,1,smell,severe,xx,nonExistingTask,0,0,0,0.12882477045059204,5.4112845759846095e-08,0.9789676070213318
289,1,smell,moderate,bar,nonExistingTask,0,0,0,0.607915997505188,3.13261558915201e-08,0.811801016330719
289,1,smell,mild,myVar,nonExistingTask,0,0,0,0.12897567451000214,1.5390957397443117e-09,0.9748743772506714
289,1,control,none,,nonExistingTask,0,0,0,0.15058325231075287,1.8006055421126987e-05,0.9693253040313721
301,1,smell,severe,a1,chain,0,0,0,0.138359934091568,6.213047640812874e-07,0.9829803109169006
301,1,smell,moderate,tmp,chain,0,0,0,0.08515401929616928,4.79859977531305e-07,0.989348292350769
301,1,smell,mild,temp1,chain,0,0,0,0.11211861670017242,2.44213310907071e-07,0.984700083732605
301,1,control,none,,chain,0,0,0,0.0431673601269722,5.039664330297455e-08,0.9935545921325684
304,1,smell,severe,xx,reader,0,0,0,0.44418367743492126,4.218814865453169e-05,0.9587535262107849
304,1,smell,moderate,tmp,reader,0,0,0,0.62476646900177,3.0959783998696366e-06,0.9124184250831604
304,1,smell,mild,myVar,reader,0,0,0,0.23675110936164856,8.75965895374975e-08,0.955803394317627
304,1,control,none,,reader,0,0,0,0.11419642716646194,5.280935511109419e-07,0.9836428761482239
305,1,smell,severe,x,found,0,0,0,0.06421267986297607,8.70843663847154e-09,0.991841197013855
305,1,smell,moderate,foo,found,0,0,0,0.24949344992637634,1.4518903412863438e-07,0.9662895798683167
305,1,smell,mild,value1,found,0,0,0,0.13748493790626526,1.110106140345124e-07,0.9791593551635742
305,1,control,none,,found,0,0,0,0.1314726173877716,4.265817096893443e-06,0.9790948033332825
309,1,smell,severe,a,error,0,0,0,9.600201155990362e-05,8.507353155273734e-11,0.9999948740005493
309,1,smell,moderate,foo,error,0,0,0,0.514479398727417,1.565390448377002e-06,0.8224230408668518
309,1,smell,mild,result1,error,0,0,0,0.21486729383468628,1.318930685556552e-06,0.9557472467422485
309,1,control,none,,error,0,0,0,0.40052521228790283,2.421974613753264e-06,0.88831627368927
312,1,smell,severe,a,authnState,0,0,0,0.04638008028268814,2.3536324533779407e-07,0.9956860542297363
312,1,smell,moderate,foo,authnState,0,0,0,0.11417672038078308,2.6815250464551355e-08,0.981886625289917
312,1,smell,mild,temp1,authnState,0,0,0,0.0486670583486557,3.016032896763221e-07,0.9937472343444824
312,1,control,none,,authnState,0,0,0,0.18083970248699188,3.6121919957129066e-05,0.9414217472076416
314,1,smell,severe,a,instance,0,0,0,0.1392103135585785,3.8732562046561725e-08,0.975706934928894
314,1,smell,moderate,data,instance,0,0,0,0.2797243893146515,5.730112206947524e-08,0.9328816533088684
314,1,smell,mild,item,instance,0,0,0,0.1794445514678955,6.1245572169355e-08,0.970203697681427
314,1,control,none,,instance,0,0,0,0.1942533701658249,7.1548642566199305e-09,0.9564412832260132
318,1,smell,severe,a1,atlasFilename,0,0,0,1.0932074785232544,9.834780811956989e-08,0.7300905585289001
318,1,smell,moderate,data,atlasFilename,0,0,1,0.9953821897506714,5.0947335239470704e-08,0.5904629230499268
318,1,smell,mild,result1,atlasFilename,0,0,0,0.9229410886764526,1.7897132176258879e-07,0.7929981350898743
318,1,control,none,,atlasFilename,0,0,0,0.7857874035835266,1.7701548813420231e-06,0.7745528817176819
324,1,smell,severe,a1,client,0,0,0,0.05132106691598892,0.00010809992818394676,0.9936553239822388
324,1,smell,moderate,tmp,client,0,0,0,0.2142190784215927,5.0032951548928395e-05,0.9725549221038818
324,1,smell,mild,result1,client,0,0,0,0.03983975201845169,1.1334819873809465e-06,0.9948170781135559
324,1,control,none,,client,0,0,0,0.01909857802093029,3.2491570323145424e-07,0.9978023171424866
328,1,smell,severe,xx,seekPoint,0,0,0,0.11579853296279907,2.3355454459306202e-08,0.9824088215827942
328,1,smell,moderate,tmp,seekPoint,0,0,0,0.347663015127182,2.4304446455403195e-08,0.9272099137306213
328,1,smell,mild,value1,seekPoint,0,0,0,0.11955194175243378,3.8764449283856806e-07,0.9794182777404785
328,1,control,none,,seekPoint,0,0,0,0.12149498611688614,1.30049736624116e-06,0.9765346050262451
344,1,smell,severe,a,event,1,1,1,0.29009905457496643,8.833086212689523e-06,0.9727470874786377
344,1,smell,moderate,foo,event,1,1,1,0.10105250030755997,3.871919943776447e-06,0.9914020895957947
344,1,smell,mild,item,event,1,1,1,0.4133983850479126,3.234673204133287e-05,0.9587522745132446
344,1,control,none,,event,1,1,1,0.34018853306770325,1.3817933904647361e-05,0.9672548770904541
346,1,smell,severe,a1,searchProfileQueryPhaseResult,0,0,0,0.11588536202907562,4.57191670077961e-08,0.9849947094917297
346,1,smell,moderate,tmp,searchProfileQueryPhaseResult,3,0,0,0.6351348161697388,6.041613431762016e-08,0.9276186227798462
346,1,smell,mild,value1,searchProfileQueryPhaseResult,0,0,0,0.16718754172325134,5.778339662310117e-08,0.9779835939407349
346,1,control,none,,searchProfileQueryPhaseResult,0,0,0,0.04876132309436798,1.0771676550724862e-07,0.9933838844299316
354,1,smell,severe,x,tableName,0,0,1,0.7241907715797424,2.308876219103695e-06,0.6195576190948486
354,1,smell,moderate,data,tableName,0,0,1,0.6828880310058594,4.260852165316464e-06,0.6216261982917786
354,1,smell,mild,myVar,tableName,0,0,0,0.3568814694881439,4.87553904804372e-07,0.8482929468154907
354,1,control,none,,tableName,0,0,0,0.5714781284332275,3.0087710456427885e-07,0.7541311383247375
358,1,smell,severe,x,response,0,0,0,0.4669787287712097,2.290821612405125e-07,0.8738135099411011
358,1,smell,moderate,data,response,0,0,0,0.4077925682067871,2.077883181073048e-07,0.8721917867660522
358,1,smell,mild,temp1,response,0,0,0,0.21475443243980408,1.6050125850597396e-07,0.9489763975143433
358,1,control,none,,response,0,0,1,0.5296777486801147,1.5733020575225964e-07,0.7965868711471558
362,1,smell,severe,a,valueString,1,0,1,0.719420313835144,0.0016558319330215454,0.857742190361023
362,1,smell,moderate,foo,valueString,1,2,2,0.6616703271865845,1.655239714182244e-07,0.6642665863037109
362,1,smell,mild,temp1,valueString,1,2,1,0.4967062473297119,7.777679911669111e-06,0.7471650838851929
362,1,control,none,,valueString,1,2,1,0.43066927790641785,3.349316983758399e-07,0.7579400539398193
363,1,smell,severe,x,source,1,0,1,0.08715736120939255,1.7760281423306878e-07,0.9876111149787903
363,1,smell,moderate,val,source,1,0,1,0.09890589118003845,2.5227939204341965e-06,0.9849705696105957
363,1,smell,mild,myVar,source,0,0,0,0.05776720866560936,6.930912377356435e-08,0.9911032915115356
363,1,control,none,,source,1,0,1,0.08630929887294769,2.5433624273318856e-07,0.9873470067977905
366,1,smell,severe,x,onthrowMethod,3,0,1,2.0524063110351562,1.738231389936118e-06,0.6786549687385559
366,1,smell,moderate,data,onthrowMethod,0,0,0,1.0271050930023193,3.679920439481066e-07,0.8203558921813965
366,1,smell,mild,temp1,onthrowMethod,0,0,0,0.34924206137657166,1.9751273061530128e-08,0.9173328280448914
366,1,control,none,,onthrowMethod,0,0,0,0.40669047832489014,2.199061364498156e-07,0.875870406627655
372,1,smell,severe,x,equal,1,1,1,0.16741862893104553,0.00012534639972727746,0.9844428896903992
372,1,smell,moderate,val,equal,1,1,1,0.13812948763370514,0.0002579050196800381,0.9871640205383301
372,1,smell,mild,myVar,equal,1,1,1,0.3162943422794342,1.1335881708873785e-06,0.9616909623146057
